"","SPY.Open","SPY.High","SPY.Low","SPY.Close","SPY.Volume","SPY.Adjusted"
"744",111.870003,112,111.129997,111.870003,107141500,91.973297
"745",111.459999,111.919998,111,111.349998,120408800,91.545822
"746",111.800003,112.129997,111.269997,111.519997,155358200,91.685555
"747",110.720001,110.93,110.080002,110.18,183390100,90.583885
"748",110.199997,110.300003,109.279999,110.209999,174591200,91.096344
"749",110.760002,111.699997,110.760002,111.330002,118039600,92.022118
"750",111.57,111.970001,111.43,111.730003,91707500,92.352737
"751",112,112.110001,111.5,111.949997,111783100,92.534592
"752",112.190002,112.599998,112,112.480003,39677500,92.97271
"753",112.900002,112.989998,112.32,112.720001,87508500,93.171059
"754",113.010002,113.029999,112.550003,112.559998,80572500,93.038811
"755",112.230003,112.650002,112.169998,112.519997,73138400,93.005737
"756",112.769997,112.800003,111.389999,111.440002,90637900,92.113052
"757",112.370003,113.389999,111.510002,113.330002,118944600,93.675278
"758",113.260002,113.68,112.849998,113.629997,111579900,93.923241
"759",113.519997,113.989998,113.43,113.709999,116074400,93.989357
"760",113.5,114.330002,113.18,114.190002,131091100,94.386139
"761",113.889999,114.620003,113.660004,114.57,126402800,94.700218
"762",115.080002,115.129997,114.239998,114.730003,106375700,94.832466
"763",113.970001,114.209999,113.220001,113.660004,163333500,93.948021
"764",113.949997,114.940002,113.370003,114.620003,161822000,94.741539
"765",114.489998,115.139999,114.419998,114.93,115718800,94.997765
"766",114.730003,114.839996,113.199997,113.639999,212283100,93.931488
"767",113.620003,115.129997,113.589996,115.059998,139172700,95.105247
"768",114.279999,114.449997,112.980003,113.889999,216490200,94.138153
"769",113.919998,114.269997,111.559998,111.699997,344859600,92.327957
"770",111.199997,111.739998,109.089996,109.209999,345942400,90.269791
"771",110.209999,110.410004,109.410004,109.769997,186937500,90.732674
"772",109.339996,110.470001,109.040001,109.309998,211168800,90.352448
"773",109.169998,110.080002,108.330002,109.830002,271863600,90.782265
"774",110.190002,110.25,107.910004,108.57,316104000,89.740784
"775",109.040001,109.800003,107.220001,107.389999,310677600,88.765427
"776",108.150002,109.07,107.5,109.059998,187865000,90.145805
"777",109.260002,110.589996,108.879997,110.379997,216327900,91.236855
"778",109.879997,110.480003,109.510002,109.830002,172730700,90.782265
"779",108.980003,109.029999,106.419998,106.440002,356715700,87.980194
"780",106.559998,106.879997,104.580002,106.660004,493585800,88.162025
"781",106.739998,107.330002,105.809998,105.889999,224166900,87.525566
"782",107.129997,108.150002,106.269997,107.220001,337820500,88.624908
"783",107.050003,107.599998,106.110001,107.010002,240511500,88.451324
"784",106.870003,108.25,106.25,108.129997,223591600,89.377106
"785",106.989998,108.099998,106.510002,108.040001,304622100,89.302696
"786",108.860001,109.849998,107.82,109.739998,159317500,90.70787
"787",110.269997,110.410004,109.739998,110.260002,168845100,91.137703
"788",110.080002,111.139999,110.040001,110.910004,193708600,91.67498
"789",110.620003,111.57,110.360001,111.139999,222684900,91.865074
"790",111.550003,111.580002,110.830002,111.160004,132346900,91.88163
"791",110.860001,111.199997,109.519997,109.809998,207497000,90.765732
"792",110.139999,111,109.860001,110.82,176350700,91.600571
"793",109.239998,110.75,108.940002,110.669998,259634700,91.476608
"794",110.769997,111.120003,110.110001,110.739998,173589300,91.534454
"795",111.199997,112,111.169998,111.889999,147709700,92.485023
"796",112.370003,112.739998,112,112.199997,160992400,92.741226
"797",112.489998,112.970001,112.019997,112.300003,150785000,92.823898
"798",112.449997,112.800003,112.029999,112.639999,135770400,93.104904
"799",113.370003,114.339996,113.099998,114.25,176118800,94.435707
"800",114.260002,114.519997,114.07,114.269997,114631200,94.452248
"801",113.93,114.989998,113.870003,114.459999,154556700,94.609276
"802",114.510002,115.279999,114.410004,114.970001,186088800,95.030838
"803",114.699997,115.480003,114.349998,115.449997,160791100,95.427582
"804",115.949997,115.970001,115.139999,115.459999,162074800,95.435852
"805",115.260002,115.57,114.599998,115.489998,146816800,95.460678
"806",115.809998,116.519997,115.489998,116.410004,168673000,96.2211
"807",116.760002,117.480003,116.419998,117.099998,177468100,96.791435
"808",117.110001,117.269997,116.57,117.040001,196509100,96.741844
"809",115.970001,117.290001,115.519997,115.970001,226641100,96.252129
"810",115.309998,116.800003,115.239998,116.589996,184477800,96.766739
"811",116.760002,117.510002,116.379997,117.410004,182941600,97.447319
"812",116.970001,117.43,115.580002,116.839996,196072600,96.974236
"813",117.629997,118.169998,116.510002,116.650002,223396300,96.816521
"814",116.870003,117.419998,116.120003,116.580002,205808500,96.758461
"815",117.169998,117.529999,116.690002,117.32,134513500,97.37262
"816",117.459999,117.830002,116.910004,117.400002,145772500,97.439026
"817",116.949997,117.519997,116.610001,117,161078700,97.107033
"818",117.800003,118.25,117.099998,117.800003,161215200,97.770996
"819",118.25,118.839996,117.919998,118.760002,105847600,98.567787
"820",118.419998,119.25,118.290001,119.040001,110384200,98.800186
"821",118.800003,119.360001,117.809998,118.360001,184576300,98.235809
"822",117.949997,118.970001,117.599998,118.769997,158704000,98.57608
"823",119.019997,119.599998,118.800003,119.550003,133006500,99.223465
"824",119.699997,120.050003,119.559998,119.739998,110279000,99.381142
"825",119.620003,120.040001,119,119.830002,125043600,99.455856
"826",120.269997,121.190002,120.080002,121.190002,161609000,100.584618
"827",120.989998,121.57,120.949997,121.290001,144615300,100.667618
"828",120.860001,121.290001,118.75,119.360001,366786700,99.065765
"829",119.010002,119.93,118.470001,119.809998,217947800,99.43927
"830",120.559998,120.980003,119.870003,120.879997,157708000,100.327324
"831",120.949997,121.230003,119.989998,120.660004,192910100,100.144737
"832",119.809998,121.169998,119.120003,121.019997,115360300,100.443535
"833",120.940002,121.860001,120.629997,121.809998,177335500,101.099228
"834",121.849998,122.120003,121.230003,121.349998,143457300,100.717415
"835",120.650002,121.339996,118.25,118.480003,355853300,98.335403
"836",119.050003,119.68,118.269997,119.379997,300674100,99.082359
"837",120.099998,121.110001,120.07,120.860001,193775000,100.310699
"838",120.879997,121.010002,118.779999,118.809998,270000900,98.609283
"839",119.379997,120.68,119.199997,120.349998,182747900,99.887459
"840",119.010002,119.029999,116.919998,117.519997,360353400,97.538597
"841",116.559998,117.800003,115.970001,116.82,328973200,96.957626
"842",116.260002,117,105,112.940002,647356600,93.737335
"843",112.639999,113.769997,109.410004,111.260002,637558800,92.342972
"844",115.809998,116.650002,114.910004,116.160004,396159600,96.409874
"845",115.07,117.360001,114.910004,115.830002,317849800,96.135963
"846",116.290001,117.620003,116.089996,117.449997,235607100,97.480499
"847",117.129997,117.68,115.889999,115.989998,234452500,96.268776
"848",115.120003,115.330002,112.870003,113.889999,345601400,94.525833
"849",114.199997,114.519997,111.769997,113.949997,325739800,94.5756
"850",114.879997,115.220001,112.029999,112.400002,360556800,93.289139
"851",111.769997,112.769997,110.360001,111.760002,394742700,92.757965
"852",109.379997,109.889999,107.470001,107.540001,530418300,89.25547
"853",105.910004,109.379997,105.360001,109.110001,500909400,90.558525
"854",108.519997,109.389999,107.610001,107.709999,269823000,89.396568
"855",105.110001,107.870003,104.379997,107.82,396505200,89.487854
"856",108.480003,109.470001,106.849998,107.169998,349719300,88.948357
"857",109.190002,110.800003,108.779999,110.760002,300870500,91.927994
"858",110.639999,110.720001,108.849998,109.370003,297933500,90.77433
"859",108.349998,109.949997,107.370003,107.529999,277909400,89.247177
"860",108.080002,110.339996,107.510002,110.330002,240243700,91.571106
"861",110.650002,111.059998,109.580002,110.709999,226618300,91.886482
"862",108.610001,109.330002,106.459999,106.82,398475600,88.657898
"863",107.199997,107.610001,105.410004,105.489998,264609100,87.554016
"864",105.57,106.830002,104.650002,106.620003,357774300,88.491905
"865",107.239998,108.279999,105.599998,106.050003,268023300,88.018822
"866",107.860001,109.279999,106.040001,109.150002,317890600,90.591759
"867",108.190002,109.75,108.120003,109.68,214128200,91.031609
"868",110.519997,111.120003,109.400002,109.510002,207196100,90.890533
"869",110.279999,112.099998,110.089996,112,238268700,92.957138
"870",111.419998,112.419998,111.199997,111.959999,216374000,92.923981
"871",112.279999,112.330002,111.050003,112.139999,263185800,93.073364
"872",111.830002,112.129997,111.370003,111.730003,174006600,93.174263
"873",113.120003,113.199997,110.790001,111.410004,213140700,92.907417
"874",111.410004,111.900002,109.410004,109.57,239355400,91.372978
"875",109.639999,110.029999,108.480003,109.230003,254639900,91.089447
"876",108.690002,108.830002,107.139999,107.419998,268523600,89.580078
"877",107.739998,108.419998,106.769997,107.870003,238726500,89.955322
"878",108.029999,108.32,107.139999,107.529999,169218600,89.671799
"879",106.019997,107.510002,103.550003,104.209999,373649500,86.903152
"880",103.919998,104.879997,102.879997,103.220001,284101700,86.077583
"881",103.150002,103.489998,101.129997,102.760002,382924800,85.69397
"882",103.110001,103.419998,101.620003,102.199997,233385200,85.226967
"883",103.639999,104.370003,101.879997,102.870003,256935300,85.785698
"884",103.129997,106.239998,103.019997,106.110001,253769400,88.487625
"885",107,107.279999,105.910004,107.160004,210842100,89.363235
"886",107.129997,107.970001,106.93,107.959999,144999900,90.03038
"887",107.599998,108.239998,107.150002,108.029999,131283600,90.088753
"888",109.150002,110.089996,108.93,109.660004,213025900,91.448051
"889",109.309998,110.080002,108.860001,109.650002,184426800,91.43969
"890",109.610001,110.059998,108.169998,109.68,232337900,91.464714
"891",109.089996,109.209999,106.449997,106.660004,282693400,88.946266
"892",107.050003,107.629997,106.220001,107.290001,186709000,89.471634
"893",105.870003,108.559998,105.82,108.480003,258162400,90.464012
"894",109.040001,109.07,106.629997,107.07,264527000,89.288177
"895",108.339996,109.940002,108.330002,109.459999,274781300,91.281258
"896",109.239998,110.57,108.93,110.410004,222020800,92.073494
"897",110.599998,111.669998,110.290001,111.559998,184445700,93.032486
"898",112.169998,112.290001,111.110001,111.550003,204855600,93.024139
"899",111.32,111.660004,110.459999,110.830002,163056200,92.423729
"900",111.519997,111.82,109.410004,110.290001,220149100,91.973419
"901",109.169998,110.860001,108.980003,110.269997,220070600,91.956734
"902",111.989998,112.940002,111.540001,112.760002,188263200,94.033234
"903",112.480003,112.769997,111.849998,112.220001,146657300,93.582878
"904",112.529999,113.110001,112.160004,112.970001,158171700,94.208321
"905",112.25,112.910004,112.080002,112.849998,140473800,94.108238
"906",111.739998,112.57,110.919998,112.389999,239728300,93.724655
"907",112.919998,113.18,112.32,112.989998,120800400,94.225014
"908",112.029999,112.980003,111.370003,112.379997,242916300,93.716309
"909",110.650002,110.690002,109.120003,109.300003,273406900,91.147835
"910",107.650002,109.019997,107.599998,108.629997,239542600,90.589073
"911",108.290001,108.959999,108.18,108.309998,158698500,90.322227
"912",107.57,108.610001,107.18,108.260002,147895300,90.280533
"913",109.190002,110.389999,108.879997,109.589996,172270300,91.389648
"914",109.540001,110.379997,108.910004,109.790001,182922100,91.556435
"915",109.220001,109.489998,107.43,107.879997,265847600,89.963646
"916",107.559998,107.940002,106.75,107.529999,209714200,89.671799
"917",108.040001,108.57,107.07,107.120003,163490300,89.329872
"918",105.949997,106.389999,104.970001,105.529999,280677800,88.003937
"919",104.949997,106.339996,104.290001,105.940002,272234800,88.34584
"920",106.440002,106.580002,104.879997,105.230003,224439500,87.753746
"921",105.889999,106.970001,104.309998,106.860001,272649000,89.113052
"922",106.580002,106.910004,105.300003,105.309998,167238600,87.82048
"923",104.919998,105.980003,104.489998,105.309998,273933100,87.82048
"924",106.730003,108.610001,106.660004,108.459999,256828100,90.447327
"925",108.720001,109.489998,108.489998,109.470001,156112200,91.289612
"926",110.540001,110.989998,109.949997,110.889999,212197300,92.473763
"927",110.370003,110.510002,109.550003,109.639999,141973700,91.431374
"928",109.860001,110.849998,109.809998,110.410004,149924400,92.073494
"929",111.650002,111.68,110.620003,110.919998,147017900,92.498802
"930",111.120003,111.610001,110.870003,111.480003,127819000,92.965782
"931",112.580002,112.949997,112.129997,112.720001,178503500,93.999847
"932",112.5,113.290001,112.080002,112.650002,209823600,93.94146
"933",112.32,113.209999,111.980003,113.080002,168608400,94.300072
"934",112.730003,113.120003,112.349998,113.050003,199962900,94.27504
"935",113.040001,113.150002,112.18,112.489998,195836900,94.310242
"936",112.879997,114.459999,112.519997,114.209999,214555200,95.752258
"937",114.300003,114.839996,113.510002,113.980003,268389100,95.559456
"938",113.800003,114.440002,113.099998,113.419998,191322400,95.089943
"939",112.489998,113.669998,112.18,112.5,202354300,94.318634
"940",113.75,114.900002,113.650002,114.82,209671800,96.263687
"941",114.860001,114.989998,114.160004,114.269997,128761800,95.802589
"942",114.419998,115.040001,113.18,114.669998,209207500,96.137947
"943",114.379997,114.910004,114.019997,114.470001,179665800,95.970261
"944",115.050003,115.790001,113.589996,114.129997,287106700,95.685211
"945",114.989998,115.120003,113.93,114.610001,174638700,96.087631
"946",114.370003,114.849998,113.18,113.75,166153200,95.366608
"947",114.800003,116.32,114.669998,116.040001,229634100,97.286537
"948",116.019997,116.330002,115.559998,116.029999,148626600,97.27813
"949",116.5,116.529999,115.190002,115.889999,164860000,97.160767
"950",116.050003,116.860001,115.610001,116.540001,177760100,97.705727
"951",116.720001,116.970001,116.25,116.650002,103098300,97.797943
"952",116.269997,117.349998,115.650002,117.010002,182210000,98.099754
"953",117.660004,118.550003,117.379997,117.919998,194347200,98.862717
"954",117.809998,118.010002,116.720001,117.459999,217764300,98.477043
"955",118.279999,118.349998,116.760002,117.699997,243705000,98.678238
"956",117.739998,118.669998,117.309998,118.279999,141204800,99.16452
"957",117.190002,117.849998,116.019997,116.730003,280604700,97.865021
"958",116.940002,118.440002,116.870003,117.870003,200051800,98.820786
"959",118.400002,119.089996,117.209999,118.129997,221585500,99.038757
"960",118.309998,118.529999,118,118.349998,108212400,99.223206
"961",119.139999,119.760002,118.610001,118.699997,151145700,99.51664
"962",118.099998,118.839996,117.870003,118.720001,158982900,99.533401
"963",117.889999,118.510002,117.260002,118.379997,190024000,99.248367
"964",119.059998,119.110001,117.830002,118.400002,168576000,99.265137
"965",118.279999,118.720001,118.07,118.489998,144305500,99.340576
"966",119.07,119.75,117.849998,118.529999,174074800,99.374123
"967",119.419998,119.75,119.099998,119.470001,158345900,100.162193
"968",119.68,120.019997,118.449997,119.949997,226702800,100.564629
"969",121.279999,122.32,119.970001,122.260002,215039400,102.501312
"970",122.339996,122.919998,122.18,122.720001,180654100,102.886971
"971",122.339996,122.690002,121.940002,122.489998,156107100,102.69413
"972",122.82,122.949997,121.120003,121.610001,186621600,101.95636
"973",121.580002,122.160004,120.660004,122.099998,221387400,102.367165
"974",121.050003,121.82,120.68,121.639999,158017600,101.981491
"975",120.82,121.349998,119.650002,120.199997,239068800,100.774223
"976",120.580002,121.050003,119.980003,120.029999,163940800,100.631706
"977",119.290001,119.489998,117.589996,118.160004,299566200,99.063919
"978",118.209999,118.709999,117.860001,118.220001,172308900,99.11422
"979",119.360001,120.389999,119.349998,119.959999,197723700,100.572983
"980",119.900002,120.339996,119.25,120.290001,156852900,100.849663
"981",119.690002,120.239998,118.769997,120.190002,181361000,100.765846
"982",118.769997,119.019997,117.989998,118.449997,222309000,99.307045
"983",119.199997,120.230003,119.18,120.199997,140046100,100.774223
"984",119.160004,119.809998,118.800003,118.800003,76007800,99.600464
"985",118.5,119.480003,117.739998,119.160004,223642300,99.90229
"986",117.980003,119.169998,117.809998,118.489998,233930700,99.340576
"987",120.199997,121.239998,120.190002,121.010002,221037200,101.453323
"988",121.199997,122.650002,121.129997,122.559998,191213600,102.752815
"989",122.139999,123.029999,122.110001,122.889999,151288900,103.02948
"990",122.629997,123.040001,122.5,122.760002,103050500,102.920502
"991",123.940002,124.010002,122.760002,122.830002,206581000,102.979179
"992",122.980003,123.379997,122.410004,123.279999,138019200,103.356468
"993",123.970001,124.019997,123.150002,123.760002,123705100,103.758865
"994",124.139999,124.599998,123.730003,124.480003,117571700,104.362526
"995",125.050003,125.199997,124.519997,124.559998,133812700,104.429604
"996",124.75,125.230003,124.290001,124.669998,147249600,104.521797
"997",124.440002,124.93,123.889999,124.099998,160823100,104.04393
"998",124.18,124.910004,123.75,124.82,185035200,104.647575
"999",124.080002,124.459999,123.82,124.300003,141075300,104.759651
"1000",124.639999,124.900002,123.980003,124.599998,119085500,105.012505
"1001",124.989998,125.470001,124.870003,125.389999,94965500,105.678307
"1002",125.480003,125.82,125.410004,125.779999,78878100,106.007019
"1003",125.639999,125.779999,125.290001,125.599998,70053700,105.855293
"1004",125.129997,125.769997,125.040001,125.650002,58126000,105.897446
"1005",125.900002,125.949997,125.5,125.830002,55309100,106.049149
"1006",125.980003,126.199997,125.900002,125.919998,58033100,106.125008
"1007",125.800003,126.129997,125.529999,125.720001,76616900,105.956444
"1008",125.529999,125.870003,125.330002,125.75,91218900,105.981735
"1009",126.709999,127.599998,125.699997,127.050003,138725200,107.077354
"1010",127.330002,127.370003,126.190002,126.980003,137409700,107.018349
"1011",126.580002,127.720001,126.459999,127.639999,133975300,107.574608
"1012",127.690002,127.830002,127.010002,127.389999,122519000,107.363914
"1013",127.559998,127.769997,126.150002,127.139999,156034600,107.153206
"1014",126.580002,127.160004,126.199997,126.980003,122401700,107.018349
"1015",127.440002,127.739998,126.949997,127.43,110287000,107.397629
"1016",128.210007,128.720001,127.459999,128.580002,107929200,108.366859
"1017",128.630005,128.690002,128.050003,128.369995,129048400,108.18985
"1018",128.190002,129.330002,128.100006,129.300003,117677900,108.973648
"1019",129.179993,129.639999,129.029999,129.520004,114401300,109.159065
"1020",129.410004,129.539993,127.910004,128.25,151958400,108.08873
"1021",127.959999,128.399994,127.129997,128.080002,175745700,107.945412
"1022",128.880005,129.169998,128.229996,128.369995,151462900,108.18985
"1023",128.289993,129.25,128.259995,129.100006,113715500,108.805084
"1024",128.759995,129.279999,128.110001,129.169998,167552200,108.864098
"1025",129.490005,130.050003,129.229996,129.669998,141281500,109.285492
"1026",129.699997,130.210007,129.470001,129.990005,123302700,109.555199
"1027",130.139999,130.350006,127.510002,127.720001,295637300,107.642014
"1028",128.070007,128.779999,127.75,128.679993,149249200,108.451126
"1029",129.460007,130.970001,129.380005,130.740005,167194300,110.187263
"1030",130.399994,130.839996,130.330002,130.490005,118323600,109.976585
"1031",130.259995,130.979996,129.570007,130.779999,145886700,110.221008
"1032",130.830002,131.199997,130.229996,131.149994,134634800,110.532822
"1033",131.440002,132.399994,131.429993,131.970001,112439100,111.223923
"1034",132.089996,132.639999,131.729996,132.570007,99072800,111.729622
"1035",132.210007,132.630005,131.610001,132.270004,146436700,111.476761
"1036",131.600006,132.470001,131.300003,132.320007,162708500,111.518913
"1037",131.800003,133.279999,131.770004,133.110001,137710300,112.184692
"1038",133.029999,133.539993,132.880005,133.429993,101690700,112.454376
"1039",133.020004,133.220001,132.320007,133.009995,119575400,112.10041
"1040",133.460007,134.009995,133.190002,133.850006,130183500,112.808388
"1041",133.460007,134.429993,133.339996,134.25,109810500,113.145508
"1042",134.369995,134.690002,134.059998,134.529999,130002400,113.381477
"1043",133.119995,134.559998,131.470001,131.830002,233116400,111.105919
"1044",131.75,132.070007,130.210007,131.020004,227584000,110.423271
"1045",130.880005,131.440002,129.699997,130.929993,260431400,110.347397
"1046",131.479996,132.410004,131.399994,132.330002,141686900,111.527306
"1047",132.820007,133.320007,132.380005,133.149994,141585500,112.218414
"1048",133.570007,133.690002,130.889999,130.929993,258565500,110.347397
"1049",130.75,131.820007,130.350006,131.210007,200277400,110.583374
"1050",132.399994,133.619995,132.389999,133.470001,176480100,112.488098
"1051",133.369995,133.630005,131.600006,132.470001,277202300,111.645325
"1052",132.860001,133.160004,130.740005,131.429993,216790400,110.768814
"1053",131.639999,133,131.070007,132.580002,174615000,111.738029
"1054",132.320007,132.800003,131.600006,132.389999,153806000,111.577881
"1055",131,131.179993,129.809998,129.940002,301291800,109.513054
"1056",129.520004,131.309998,129.490005,130.839996,225621800,110.271568
"1057",129.990005,130.479996,129.059998,130.050003,234974100,109.605759
"1058",126.589996,129.330002,126.5,128.559998,359585400,108.349998
"1059",128.149994,128.570007,125.279999,126.18,468670300,106.344124
"1060",128,128.389999,127.099998,127.849998,254303700,107.751617
"1061",128.839996,128.880005,127.510002,127.760002,230435400,108.143524
"1062",129.350006,130.009995,129.199997,129.740005,153992600,109.819511
"1063",129.720001,129.889999,129.169998,129.289993,129538600,109.438568
"1064",128.929993,130,128.320007,129.660004,148603100,109.75177
"1065",130.399994,131.089996,129.669998,130.899994,159129800,110.801369
"1066",131.240005,131.869995,130.889999,131.300003,155642800,111.139969
"1067",131.580002,131.919998,130.940002,130.979996,109762400,110.86911
"1068",130.869995,131.899994,130.440002,131.860001,129798800,111.613976
"1069",132.550003,133.160004,132.360001,132.770004,135835000,112.384262
"1070",132.600006,132.960007,132.449997,132.589996,132537100,112.231895
"1071",133.410004,133.770004,132.830002,133.149994,153850100,112.70591
"1072",133.429993,133.669998,132.880005,133.259995,100768900,112.799019
"1073",133,133.830002,132.940002,133.240005,120791500,112.782104
"1074",133.880005,134,133.119995,133.660004,120411600,113.137611
"1075",133.419998,133.979996,132.660004,133.320007,170731500,112.849815
"1076",133.910004,133.990005,132.309998,132.860001,147945400,112.460457
"1077",133,133.449997,132.139999,132.460007,121385400,112.121857
"1078",131.720001,131.979996,130.990005,131.470001,161187400,111.28389
"1079",132.080002,132.179993,130.960007,131.460007,162059000,111.275398
"1080",130.699997,131.759995,130.270004,131.559998,161220400,111.360046
"1081",131.800003,132.369995,131.410004,132.039993,170006700,111.766365
"1082",130.589996,132.029999,129.509995,130.559998,210759300,110.513588
"1083",130.759995,131.350006,130.440002,131.309998,124258800,111.148453
"1084",132.880005,133.389999,132.789993,133.100006,156133800,112.663605
"1085",133.789993,133.839996,133.100006,133.779999,135935400,113.239189
"1086",133.679993,133.860001,133.199997,133.639999,65757100,113.120659
"1087",134.050003,135.059998,133.910004,134.789993,146600000,114.094101
"1088",135.050003,135.869995,134.5,135.669998,143031000,114.838989
"1089",135.429993,136.289993,135.410004,136.110001,124791100,115.211418
"1090",136.160004,136.570007,135.979996,136.429993,115094100,115.482285
"1091",137.070007,137.179993,135.949997,136.220001,126278700,115.304565
"1092",135.960007,136.190002,135.039993,135.729996,138375000,114.889771
"1093",135.669998,135.729996,134.229996,134.830002,182678500,114.127983
"1094",134.080002,134.949997,133.020004,133.610001,226900000,113.095306
"1095",134.940002,135.630005,133.679993,134.199997,222787200,113.594688
"1096",134.190002,135.110001,133.979996,134.720001,114104500,114.034874
"1097",135.169998,136.110001,135,135.869995,114806900,115.008293
"1098",135.669998,135.690002,133.820007,134.440002,193564200,113.797829
"1099",134.080002,135.360001,133.389999,135.080002,171550700,114.339577
"1100",135.149994,135.339996,133.559998,134.039993,157444900,113.459274
"1101",133.559998,134.610001,132.970001,133.190002,141675400,112.739784
"1102",132.690002,133.350006,132.119995,133.169998,192686200,112.722847
"1103",133.240005,134.5,132.949997,134.360001,135217900,113.730148
"1104",134.800003,135.029999,133.940002,134.679993,119489500,114.000977
"1105",134.330002,134.679993,133.360001,133.610001,182594900,113.095306
"1106",131.979996,132.720001,131.589996,132.059998,168700000,111.783257
"1107",132.440002,132.729996,131.699997,131.949997,147199600,111.690163
"1108",131.419998,132.940002,131.380005,132.389999,151050100,112.062599
"1109",132.029999,133.240005,131.779999,133,164850000,112.578964
"1110",133.369995,133.869995,132.960007,133.509995,120921900,113.010635
"1111",134.770004,134.919998,133.839996,134.899994,164731200,114.187233
"1112",134.509995,134.919998,131.759995,131.869995,233094300,111.622452
"1113",131.960007,132.240005,130.960007,131.729996,200466800,111.503937
"1114",130.149994,131.419998,130.080002,130.419998,234690200,110.395081
"1115",130.089996,130.360001,128.869995,129.039993,179951200,109.226967
"1116",129.699997,130.070007,128.850006,128.960007,161660500,109.159264
"1117",128.759995,129.190002,128.179993,128.419998,198696400,108.702194
"1118",128.770004,129.929993,128.460007,129.399994,160964400,109.531685
"1119",128.850006,128.929993,127.260002,127.599998,238629400,108.008072
"1120",127.889999,128.240005,127.050003,127.699997,207599800,108.092743
"1121",128.869995,129.770004,128.820007,129.320007,160570400,109.463989
"1122",128.240005,129.300003,126.68,127.019997,300958000,107.51712
"1123",127.059998,127.970001,126.32,127.300003,308032800,107.75415
"1124",127.93,127.940002,126.620003,127.050003,233284900,108.075684
"1125",126.620003,127.970001,126.580002,127.699997,159479000,108.628601
"1126",128.360001,129.699997,127.75,129.449997,193157300,110.117241
"1127",129.050003,129.809998,128.589996,128.669998,176703000,109.453751
"1128",127.160004,128.639999,126.190002,128.300003,334286500,109.138992
"1129",128.270004,128.369995,126.620003,126.809998,226129300,107.871536
"1130",126.889999,128.429993,126.639999,127.940002,168904700,108.832764
"1131",128.449997,129.630005,128.270004,129.610001,165556300,110.253372
"1132",130.199997,130.929993,129.630005,130.720001,244295500,111.197594
"1133",131.139999,132.179993,130.710007,131.970001,223322700,112.26088
"1134",132.089996,134.100006,131.779999,133.919998,202385700,113.919701
"1135",133.779999,134.080002,133.389999,133.809998,165936000,113.826111
"1136",133.490005,134.139999,133.110001,133.970001,143331600,113.962242
"1137",135.160004,135.699997,134.880005,135.360001,170464200,115.144623
"1138",133.830002,135.360001,133.389999,134.399994,194100500,114.327995
"1139",132.75,133.179993,131.660004,131.970001,195918600,112.26088
"1140",131.690002,132.779999,131.360001,131.399994,214675700,111.776024
"1141",132.089996,133.220001,131.520004,131.839996,204062600,112.150307
"1142",132.169998,132.779999,130.679993,130.929993,226111800,111.376213
"1143",131.660004,131.869995,130.770004,131.690002,220012800,112.02272
"1144",131.080002,131.279999,129.630005,130.610001,196872100,111.104034
"1145",131.339996,132.889999,131.309998,132.729996,166554900,112.907394
"1146",133.070007,133.149994,132.419998,132.649994,137145400,112.839325
"1147",133.399994,134.820007,132.669998,134.490005,245246300,114.404564
"1148",134.520004,134.720001,133.759995,134.580002,126019400,114.48111
"1149",133.300003,134.490005,133.160004,133.830002,136653800,113.843147
"1150",133.740005,133.960007,133.029999,133.330002,131278200,113.417786
"1151",132.589996,132.630005,130.429993,130.600006,249020100,111.095497
"1152",130.600006,131.770004,130.009995,130.220001,207939900,110.772278
"1153",128.910004,130.550003,127.970001,129.330002,307038400,110.01516
"1154",130.839996,130.960007,127.529999,128.779999,325790900,109.547333
"1155",127.809998,128.5,125.489998,125.489998,346653800,106.748672
"1156",125.660004,126.309998,123.529999,126.169998,370830800,107.327095
"1157",124.419998,124.620003,120.059998,120.260002,520721800,102.299736
"1158",121.760002,122.07,116.860001,120.080002,655619200,102.146652
"1159",116.910004,120.120003,112.019997,112.260002,702263900,95.494492
"1160",114.07,117.639999,110.269997,117.480003,717828700,99.934921
"1161",115.260002,116.279999,111.949997,112.290001,662607400,95.520042
"1162",113.260002,118.919998,112.32,117.330002,487979700,99.807343
"1163",118.400002,119.209999,117.279999,118.120003,313731600,100.47934
"1164",119.190002,120.739998,119,120.620003,258810600,102.60598
"1165",119.470001,120.690002,118.309998,119.589996,294095200,101.729797
"1166",120.25,121.199997,118.720001,119.669998,238201100,101.797829
"1167",116.5,119.709999,113.389999,114.510002,512956300,97.408463
"1168",112.959999,115.879997,112.5,112.639999,428281300,95.817719
"1169",115.169998,115.230003,112.410004,112.730003,275090600,95.89431
"1170",113.150002,116.57,112.580002,116.440002,331136600,99.050232
"1171",116.190002,118.239998,115.919998,118.080002,246869700,100.445313
"1172",118.730003,119.400002,115.870003,116.279999,312365400,98.914131
"1173",115.690002,118.510002,113.849998,117.970001,314495900,100.35173
"1174",119.559998,121.43,118.059998,121.360001,190977200,103.235458
"1175",120.830002,122.43,119.260002,121.68,241315700,103.507668
"1176",122.459999,123.510002,121.300003,122.220001,301828400,103.96701
"1177",122.290001,123.400002,120.779999,120.940002,254585900,102.878197
"1178",118.419998,120.870003,117.43,117.849998,255517200,100.24968
"1179",114.389999,117.160004,114.379997,116.989998,285130500,99.518097
